Player_Name,Team,Number,Position,Salary,Height,Weight,Birthdate,Age,Experience,College,City,State,Race
"Walters, Anthony",CHI,37,S,466667,73,207,9/19/1988,25,3,Delaware,"Philadelphia, PA",pennsylvania,Black
"Walton, J.D.",DEN,50,C,857875,75,305,3/24/1987,26,4,Baylor,"Lawton, OK",oklahoma,White
"Ward, T.J.",CLE,43,S,1272000,70,200,12/12/1986,27,4,Oregon,"San Francisco, CA",california,Black
"Ware, DeMarcus",DAL,94,DE,11142857,76,258,7/31/1982,31,9,Troy,"Auburn, AL",alabama,Black
"Ware, Spencer",SEA,44,RB,564358,70,228,11/23/1991,22,0,LSU,,,Black
"Warford, Larry",DET,75,OL,768750,75,333,7/18/1991,22,0,Kentucky,,,Black
"Warmack, Chance",TEN,70,OL,3041662,74,317,9/14/1991,22,0,Alabama,,,Black
"Warren, Greg",PIT,60,LS,905000,75,252,10/18/1981,32,9,North Carolina,"Goldsboro, NC",north carolina,White
"Warren, Jeremiah",NO,63,OL,405000,76,320,9/20/1987,26,1,South Florida,,,Black
"Washington, Brandon",STL,70,OL,530030,74,320,8/13/1988,25,0,Miami (Fla.),"Miami, FL",florida,Black
"Washington, Cornelius",CHI,78,DE,565947,76,265,9/10/1989,24,0,Georgia,,,Black
"Washington, Leon",NE,33,RB,1300000,68,203,8/29/1982,31,8,Florida State,"Jacksonville, FL",florida,Black
"Washington, Nate",TEN,85,WR,4466667,73,177,8/28/1983,30,9,Tiffin University,"Toledo, OH",ohio,Black
"Watford, Earl",ARI,78,OL,648716,75,300,6/24/1990,23,0,James Madison,,,Black
"Watson, Benjamin",NO,82,TE,1650000,75,255,12/18/1980,33,10,Georgia,"Norfolk, VA",virginia,Black
"Watson, Dekoda",TB,56,LB,463000,74,240,3/3/1988,25,4,Florida State,"Aiken, SC",south carolina,Black
"Watson, Menelik",OAK,71,OL,1198713,77,315,12/22/1988,25,0,Florida State,"Manchester, UK",United Kingdom,Black
"Watt, J.J.",HOU,99,DE,2809375,77,289,3/22/1989,24,3,Wisconsin,"Waukesha, WI",wisconsin,White
"Wayne, Reggie",IND,87,WR,5833333,72,200,11/17/1978,35,13,Miami (Fla.),"New Orleans, LA",louisiana,Black
"Weatherford, Steve",NYG,5,P,2550000,74,211,12/17/1982,31,8,Illinois,"Crown Point, IN",indiana,White
"Weatherspoon, Sean",ATL,56,LB,2796500,74,244,12/29/1987,25,4,Missouri,"Greenville, SC",south carolina,Black
"Webb, B.W.",DAL,20,CB,650845,71,178,1/7/1990,23,0,William & Mary,,,Black
"Webb, Joe",MIN,14,QB,470629,76,220,11/14/1986,27,4,Alabama-Birmingham,"Birmingham, AL",alabama,Black
"Webb, Lardarius",BAL,21,CB,8333333,70,182,10/12/1985,28,5,Nicholls State,"Opeika, AL",alabama,Black
"Webb, R.J.",CAR,,WR,,74,205,8/24/1987,26,0,Furman,"Greenville, SC",south carolina,Black
"Webster, Corey",NYG,23,CB,7250000,72,200,3/2/1982,31,9,LSU,"Vacherie, LA",louisiana,Black
"Webster, Kayvon",DEN,36,CB,683950,71,198,2/1/1991,22,0,South Florida,,,Black
"Weddle, Eric",SD,32,S,8000000,71,200,1/4/1985,28,7,Utah,"Fontana, CA",california,White
"Weeden, Brandon",CLE,3,QB,2020359,75,220,10/14/1983,30,2,Oklahoma State,"Oklahoma City, OK",oklahoma,White
"Weeks, Jon",HOU,46,LS,725000,70,247,2/17/1986,27,4,Baylor,"Bethpage, NY",new york,White
"Weems, Darrion",DAL,75,TE,480000,77,308,9/4/1988,25,0,Oregon,,,Black
"Weems, Eric",CHI,14,WR,1413333,69,195,7/4/1985,28,7,Bethune-Cookman,"Daytona Beach, FL",florida,Black
"Welch, Thomas",BUF,66,OL,540000,79,310,6/19/1987,26,3,Vanderbilt,"Deltona, FL",florida,White
"Welker, Wes",DEN,83,WR,6000000,69,185,5/1/1981,32,10,Texas Tech,"Oklahoma City, OK",oklahoma,White
"Wells, Scott",STL,63,C,6000000,74,300,1/7/1981,32,10,Tennessee,"West, TX",texas,White
"Wendell, Ryan",NE,62,C,830000,74,300,3/4/1986,27,5,Fresno State,"Pomona, CA",california,White
"Wendling, John",DET,29,S,913333,73,222,6/4/1983,30,7,Wyoming,"Cody, WY",wyoming,White
"Werner, Bjoern",IND,92,DE,1974100,76,255,8/30/1990,23,0,Florida State,"Berlin, Germany",Germany,White
"Whalen, Griff",IND,17,WR,430500,71,197,3/1/1990,23,2,Stanford,,,White
"Whalen, Ryan",CIN,88,WR,541279,73,200,7/26/1989,24,3,Stanford,"Alamo, CA",california,White
"Wheaton, Markus",PIT,11,WR,702844,71,182,2/7/1991,22,0,Oregon State,"Chandlre, AZ",arizona,Black
"Wheeler, Philip",MIA,52,LB,5200000,74,240,12/12/1984,29,6,Georgia Tech,"Columbus, GA",georgia,Black
"Whimper, Guy",PIT,61,OL,715000,77,315,5/21/1983,30,8,East Carolina,"Honolulu, HI",hawaii,Black
"White, Cody",HOU,67,OL,480000,75,300,7/1/1988,25,2,Illinois State,"Columbus, OH",ohio,White
"White, Corey",NO,24,CB,569125,73,205,5/9/1990,23,2,Samford,"Dunwoody, GA",georgia,Black
"White, Melvin",CAR,23,CB,,73,205,6/26/1990,23,0,Louisiana-Lafayette,"Freeport, TX",texas,Black
"White, Pat",WAS,5,QB,480000,72,190,2/25/1986,27,2,West Virginia,"Mobile, AL",alabama,Black
"White, Roddy",ATL,84,WR,7120000,72,211,11/2/1981,32,9,Alabama-Birmingham,"James Island, SC",south carolina,Black
"Whitehead, Tahir",DET,59,LB,578000,74,228,4/2/1990,23,2,Temple,"Jersey City, NJ",new jersey,Black
"Whitehurst, Charlie",SD,6,QB,2000000,77,226,8/6/1982,31,8,Clemson,"Green Bay, WI",wisconsin,White
"Whitner, Donte",SF,31,S,3916667,70,208,7/24/1985,28,8,Ohio State,"Cleveland, OH",ohio,Black
"Whittaker, Fozzy",SD,34,RB,495000,70,202,2/2/1989,24,1,Texas,"Houston, TX",texas,Black
"Whitworth, Andrew",CIN,77,OL,6200000,79,335,12/12/1981,32,8,LSU,"Monroe, LA",louisiana,White
"Wilber, Kyle",DAL,51,DE,634805,76,250,4/26/1989,24,2,Wake Forest,"Orlando, FL",florida,Black
"Wilcox, J.J.",DAL,27,S,686517,72,217,2/14/1991,22,0,Georgia Southern,,,Black
"Wilfork, Vince",NE,75,DL,8000000,74,325,11/4/1981,32,10,Miami (Fla.),"Boynton Beach, FL",florida,Black
"Wilhoite, Michael",SF,57,LB,435000,72,240,12/7/1986,27,2,Washburn,"Manhattan, KS",kansas,Black
"Wilkerson, Muhammad",NYJ,96,DE,1717500,76,315,10/22/1989,24,3,Temple,"Elizabeth, NJ",new jersey,Black
"Williams, Aaron",BUF,23,S,1314787,72,199,4/23/1990,23,3,Texas,"San Jose, CA",california,Black
"Williams, Brandon",BAL,98,DL,668750,73,335,2/21/1989,24,0,Missouri Southern State,,,Black
"Williams, Brandon",CAR,86,TE,495000,76,250,10/12/1987,26,0,Oregon,"Chicago, IL",illinois,Black
"Williams, Brennan",HOU,73,OL,683975,78,314,2/5/1991,22,0,North Carolina,,,Black
"Williams, Cary",PHI,26,CB,5666667,73,190,12/23/1984,29,5,Washburn,"Miami, FL",florida,Black
"Williams, Chris",STL,65,OL,1376154,78,320,8/26/1985,28,6,Vanderbilt,"Glynn, LA",louisiana,Black
"Williams, D.J.",CHI,58,LB,1750000,73,242,7/20/1982,31,10,Miami (Fla.),"Sacramento, CA",california,Black
"Williams, Damian",TEN,17,WR,653313,73,199,5/26/1988,25,4,USC,"Dallas, TX",texas,Black
"Williams, Dan",ARI,92,NT,2067000,75,314,6/1/1987,26,4,Tennessee,"Memphis, TN",tennessee,Black
"Williams, DeAngelo",CAR,34,RB,8600000,69,215,4/25/1983,30,8,Memphis,"Little Rock, AR",arkansas,Black
"Williams, Duke",BUF,27,S,657563,71,201,10/15/1990,23,0,nevada,,,Black
"Williams, Garry",CAR,65,OL,885000,75,315,8/20/1986,27,5,Kentucky,"Atlanta, GA",georgia,Black
"Williams, Ian",SF,93,NT,1251667,73,305,8/31/1989,24,3,Notre Dame,"Altamonte Springs, FL",florida,Black
"Williams, Jacquian",NYG,57,LB,529670,75,224,7/20/1988,25,3,South Florida,"Tampa, FL",florida,Black
"Williams, Kerwynn",IND,37,RB,552588,68,198,6/9/1991,22,0,Utah State,,,Black
"Williams, Kevin",MIN,93,DL,5721750,77,311,8/16/1980,33,11,Oklahoma State,"Arkadelphia, AR",arkansas,Black
"Williams, Kyle",BUF,95,DL,5592500,73,303,6/10/1983,30,8,LSU,"Ruston, LA",louisiana,White
"Williams, Kyle",SF,10,WR,467338,70,186,7/19/1988,25,4,Arizona State,"San Jose, CA",california,Black
"Williams, LaQuan",BAL,15,WR,465167,72,195,6/27/1988,25,3,Maryland,"Baltimore, MD",maryland,Black
"Williams, Mario",BUF,94,DE,16000000,78,292,1/31/1985,28,8,North Carolina State,"Richlands, NC",north carolina,Black
"Williams, Michael",DET,89,TE,556287,78,270,3/8/1990,23,0,Alabama,,,Black
"Williams, Mike",TB,19,WR,6708333,74,212,5/18/1987,26,4,Syracuse,"Buffalo, NY",new york,Black
"Williams, Nick",PIT,91,DL,554462,76,310,2/21/1990,23,0,Samford,,,Black
"Williams, Ryan",ARI,34,RB,1251858,69,207,4/9/1990,23,3,Virginia Tech,"Cold Spring, NY",new york,Black
"Williams, Shawn",CIN,40,S,678986,72,211,5/13/1991,22,0,Georgia,,,Black
"Williams, Stephen",SEA,83,WR,600000,77,208,6/29/1986,27,3,Toledo,"Levelland, TX",texas,Black
"Williams, Steve",SD,27,CB,588200,70,185,3/7/1991,22,0,California,"Dallas, TX",texas,Black
"Williams, Sylvester",DEN,92,DL,1895438,75,320,11/21/1988,25,0,North Carolina,,,Black
"Williams, Terrance",DAL,83,WR,694868,74,200,9/18/1989,24,0,Baylor,"Dallas, TX",texas,Black
"Williams, Tourek",SD,58,LB,567515,76,262,5/9/1991,22,0,Florida International,,,Black
"Williams, Tramon",GB,38,CB,7614800,71,191,3/16/1983,30,7,Louisiana Tech,"Houma, LA",louisiana,Black
"Williams, Trent",WAS,71,OL,9990000,77,325,7/19/1988,25,4,Oklahoma,"Longview, TX",texas,Black
"Williams, Trevardo",HOU,54,LB,641903,73,237,12/31/1990,22,0,Connecticut,,,Black
"Williams, Vance",PIT,44,LB,559670,73,250,12/27/1989,23,0,Florida State,,,Black
"Willis, Patrick",SF,52,LB,7644286,73,240,1/25/1985,28,7,Mississippi,"Bruceton, TN",tennessee,Black
"Willson, Luke",SEA,82,TE,585621,77,251,1/15/1990,23,0,Rice,"Windsor, Ontario",Ontario,White
"Wilson, Adrian",NE,24,S,1666667,75,230,10/12/1979,34,13,North Carolina State,"High Point, NC",north carolina,Black
"Wilson, C.J.",CHI,39,CB,495167,71,187,11/18/1989,24,0,North Carolina State,,,Black
"Wilson, C.J.",GB,98,DE,475089,75,306,3/30/1987,26,4,East Carolina,"Belhaven, NC",north carolina,Black
"Wilson, David",NYG,22,RB,1670995,69,205,6/15/1991,22,2,Virginia Tech,"Danville, VA",virginia,Black
"Wilson, George",TEN,21,S,2000000,72,214,3/14/1981,32,8,Arkansas,"Paducah, KY",kentucky,Black
"Wilson, Jimmy",MIA,27,S,521250,71,205,7/30/1986,27,3,Montana,"San Diego, CA",california,Black
"Wilson, Josh",WAS,26,CB,4500000,69,188,3/11/1985,28,7,Maryland,"Houston, TX",texas,Black
"Wilson, Kion",PIT,48,LB,555000,72,230,10/24/1986,27,3,South Florida,"Miami, FL",florida,Black
"Wilson, Kyle",NYJ,20,CB,2598000,70,190,5/30/1987,26,4,Boise State,"Piscataway, NJ",new jersey,Black
"Wilson, Marquess",CHI,10,WR,551898,76,184,9/14/1992,21,0,Washington State,"Tulare, CA",california,Black
"Wilson, Martez",NO,95,DE,672000,76,252,9/21/1988,25,3,Illinois,"Chicago, IL",illinois,Black
"Wilson, Russell",SEA,3,QB,749176,71,206,11/29/1988,25,2,Wisconsin,"Richmond, VA",virginia,Mixed
"Wilson, Tavon",NE,27,S,1052096,72,210,3/19/1990,23,2,Illinois,"Washington, DC",DC,Black
"Wilson, Tyler",OAK,8,QB,652725,74,215,8/16/1989,24,0,Arkansas,"Fort Smith, AR",arkansas,White
"Wimbley, Kamerion",TEN,95,DE,7000000,76,255,10/13/1983,30,8,Florida State,"Wichita, KS",kansas,Black
"Windt, Mike",SD,47,LS,828750,73,237,5/29/1986,27,4,Cincinnati,"Cincinnati, OH",ohio,White
"Winn, Billy",CLE,90,DL,544670,76,295,4/15/1989,24,2,Boise State,"Las Vegas, NV",nevada,Black
"Winslow, Kellen",NYJ,81,TE,840000,76,240,7/21/1983,30,9,Miami (Fla.),"San Diego, CA",california,Black
"Winston, Eric",ARI,74,OL,2000000,79,302,11/17/1983,30,8,Miami (Fla.),"Midland, TX",texas,White
"Winters, Brian",NYJ,67,OL,725969,76,320,7/10/1991,22,0,Kent State,,ohio,White
"Wisniewski, Stefen",OAK,61,C,1033851,75,307,3/22/1989,24,3,Penn State,"Pittsburgh, PA",pennsylvania,White
"Witherspoon, Will",STL,92,LB,940000,73,240,8/19/1980,33,12,Georgia,"San Antonio, TX",texas,Black
"Witten, Jason",DAL,82,TE,7218857,78,261,5/6/1982,31,11,Tennessee,"Knoxville, TN",tennessee,White
"Wolfe, Derek",DEN,95,DE,1561919,77,285,2/24/1990,23,2,Cincinnati,"Syracuse, OH",ohio,White
"Wolff, Earl",PHI,28,S,593000,71,209,12/15/1989,24,0,North Carolina State,,,Black
"Wood, Cierre",HOU,43,RB,,71,205,2/21/1991,22,0,Notre Dame,,,Black
"Wood, Eric",BUF,70,C,1867000,76,310,3/18/1986,27,5,Louisville,"Cincinnati, OH",ohio,White
"Woodhead, Danny",SD,39,RB,1750000,68,200,1/25/1985,28,6,Chadron State,"North Platte, NE",nebraska,White
"Woodley, LaMarr",PIT,56,LB,10250000,74,265,11/3/1984,29,7,Michigan,"Saginaw, MI",michigan,Black
"Woods, Al",PIT,65,DL,471250,76,307,3/25/1987,26,4,LSU,"Jennings, LA",louisiana,Black
"Woods, Robert",BUF,10,WR,1216694,73,190,4/10/1992,21,0,USC,"Gardena, CA",california,Black
"Woodson, Charles",OAK,21,S,1800000,73,210,10/7/1976,37,16,Michigan,"Fremont, OH",ohio,Black
"Woodyard, Wesley",DEN,52,LB,2500000,72,233,7/21/1986,27,6,Kentucky,"La Grange, GA",georgia,Black
"Wooten, Khalid",TEN,36,CB,559670,71,210,2/19/1990,23,0,nevada,"San Bernardino, CA",california,Black
"Wootton, Corey",CHI,98,DE,598044,78,270,6/22/1987,26,4,Northwestern,"Rutherford, NJ",new jersey,Black
"Worilds, Jason",PIT,93,LB,918750,74,262,3/3/1988,25,4,Virginia Tech,"Rahway, NJ",new jersey,Black
"Worrilow, Paul",ATL,49,LB,,72,230,5/1/1990,23,0,Delaware,,,White
"Worthington, Doug",WAS,90,DL,415000,77,311,8/10/1987,26,2,Ohio State,"Buffalo, NY",new york,Black
"Worthy, Jerel",GB,99,DE,987051,74,308,4/28/1990,23,2,Michigan State,"Dayton, OH",ohio,Black
"Wreh-Wilson, Blidi",TEN,29,CB,734331,73,195,12/5/1989,24,0,Connecticut,,,Black
"Wright, Jarius",MIN,17,WR,630027,70,180,11/25/1989,24,2,Arkansas,"Warren, AR",arkansas,Black
"Wright, K.J.",SEA,50,LB,631500,76,246,7/23/1989,24,3,Mississippi State,"Memphis, TN",tennessee,Black
"Wright, Kendall",TEN,13,WR,2054613,70,196,11/12/1989,24,2,Baylor,"Mount Pleasant, TX",texas,Black
"Wright, Major",CHI,21,S,658675,71,204,7/1/1988,25,4,Florida,"Lauderdale Lakes, FL",florida,Black
"Wright, Shareece",SD,29,CB,646035,71,182,4/8/1987,26,3,USC,"San Bernardino, CA",california,Black
"Wright, Tim",TB,81,WR,,76,220,4/7/1990,23,0,Rutgers,,,Black
"Wylie, Devon",KC,19,WR,638850,69,187,9/2/1988,25,2,Fresno State,"Sacramento, CA",california,White
"Wynn, Jarius",SD,99,DE,745000,75,285,8/29/1986,27,5,Georgia,"Augusta, GA",georgia,Black
"Yanda, Marshal",BAL,73,OL,6400000,75,305,9/15/1984,29,7,Iowa,"Cedar Rapids, IA",iowa,White
"Yates, T.J.",HOU,13,QB,562500,76,223,5/28/1987,26,3,North Carolina,"Marietta, GA",georgia,White
"Yeatman, Will",MIA,72,OL,467333,78,315,4/10/1988,25,3,Maryland,"Naples, Italy",Italy,White
"Young, Darrel",WAS,36,FB,1323333,71,251,4/8/1987,26,4,Villanova,"Amityville, NY",new york,Black
"Young, Sam",BUF,71,OL,512625,80,316,6/24/1987,26,4,Notre Dame,"Dayton, OH",ohio,Black
"Young, Usama",OAK,26,S,985000,72,200,5/8/1985,28,7,Kent State,"Washington, DC",DC,Black
"Young, Willie",DET,79,DE,1500000,76,251,9/19/1985,28,4,North Carolina State,"Riviera Beach, FL",florida,Black
"Yount, Christian",CLE,57,LS,,73,256,7/8/1988,25,3,UCLA,"San Pedro, CA",california,White
"Zastudil, Dave",ARI,9,P,1150000,75,220,10/26/1978,35,12,Ohio U.,"Bay Village, OH",ohio,White
"Zeitler, Kevin",CIN,68,OL,1886050,76,315,3/8/1990,23,2,Wisconsin,"Milwaukee, WI",wisconsin,White
"Zombo, Frank",KC,51,LB,640000,75,254,3/5/1987,26,4,Central Michigan,"Sterling Heights, MI",michigan,White
"Zordich, Michael",CAR,39,FB,,73,240,10/29/1989,24,0,Penn State,"Scottsdale, AZ",arizona,White
"Zuerlein, Greg",STL,4,K,557205,72,187,12/27/1987,25,2,Missouri Western State,"Lincoln, NE",nebraska,White
"Zusevics, Markus",NE,66,OL,484333,77,300,4/25/1989,24,2,Iowa,"Mount Prospect, IL",illinois,White
"Zuttah, Jeremy",TB,76,C,4075000,76,308,6/1/1986,27,6,Rutgers,"Edison, NJ",new jersey,Black
